User_ID,Gender_Code,Occupation,City_Code,Marital_Status,Stay_Years,Purchase_Count,Avg_User_Purchase,Age_Code
1006037,0,1,2,0,4,122,9176.540983606556,4
1002445,1,0,0,1,1,122,13650.360655737704,2
1004592,1,4,0,0,3,122,9662.524590163934,1
1005512,0,17,1,1,2,122,10824.27868852459,2
1000816,1,0,2,0,2,122,8985.83606557377,4
1003246,0,1,1,1,1,122,8204.45081967213,3
1004457,1,14,2,0,1,122,12473.5,3
1003665,1,0,0,0,2,122,11187.590163934428,2
1000536,1,20,2,0,1,122,11533.508196721312,2
1000310,0,4,2,0,1,122,7640.368852459016,1
1003072,1,1,1,1,4,121,6849.9504132231405,5
1004937,1,0,2,1,1,121,9220.504132231405,3
1005927,1,14,1,1,4,121,7837.694214876033,3
1000695,0,1,0,0,2,121,9073.00826446281,1
1005344,0,1,2,0,3,121,7877.454545454545,5
1001391,1,15,2,1,0,121,8579.471074380166,3
1005599,1,7,0,0,1,121,8740.578512396694,3
1005843,1,1,2,0,2,121,6552.710743801653,3
1002302,1,12,0,1,1,121,10977.06611570248,5
1002090,1,17,2,0,2,120,12194.6,3
1002681,0,4,1,0,1,120,7410.433333333333,2
1003563,1,2,0,0,3,120,9246.1,2
1004729,1,16,2,1,1,120,8480.916666666666,5
1003612,1,14,2,1,1,120,10070.225,2
1001650,1,19,2,0,1,120,9358.016666666666,2
1005716,1,10,2,0,4,120,10653.508333333331,0
1001709,1,0,2,1,1,120,7006.575,2
1000890,1,4,2,0,4,120,10941.166666666666,1
1005099,1,0,1,0,3,120,9320.016666666666,1
1004861,1,4,2,0,1,120,10734.266666666666,2
1003804,1,6,1,0,3,120,9061.5,2
1001218,1,15,1,1,0,120,9109.491666666669,6
1006001,0,7,0,1,0,120,10477.741666666669,2
1002465,1,6,2,1,0,120,11091.691666666668,5
1005466,1,12,1,0,1,120,10861.35,2
1003672,1,5,2,0,4,120,8350.1,3
1002589,1,0,2,0,3,120,8017.141666666666,2
1003260,1,4,2,1,2,120,10398.108333333334,2
1001903,1,0,1,0,1,120,11042.033333333333,3
1000044,1,17,1,1,3,120,9836.5,4
1005908,1,4,1,0,1,120,12652.666666666666,2
1004118,1,3,2,0,3,120,10508.666666666666,2
1003796,1,14,2,1,4,120,8249.925,4
1004117,1,4,1,0,4,120,12693.1,1
1001802,1,4,0,0,3,119,9871.20168067227,1
1001367,1,12,2,0,1,119,9073.16806722689,2
1004882,1,11,1,1,2,119,10236.470588235294,4
1001960,1,7,1,1,3,119,9163.0756302521,4
1002222,0,1,1,1,2,119,7008.53781512605,4
1002259,0,16,2,1,1,119,10693.789915966388,6
1000118,1,17,2,0,4,119,10938.176470588236,3
1002026,1,16,2,1,1,119,8228.117647058823,5
1005557,1,14,2,1,1,119,10739.117647058823,3
1001928,1,10,1,0,1,119,11134.596638655465,0
1001641,1,0,2,0,4,119,8156.731092436975,2
1005858,1,4,1,0,1,119,10191.16806722689,2
1005585,1,4,0,0,4,119,10210.789915966388,2
1002931,1,4,1,0,2,119,10608.991596638656,1
1000499,0,1,0,0,1,119,8733.512605042017,2
1001186,1,19,0,1,1,119,10104.411764705885,1
1002628,0,2,1,0,0,119,7766.605042016807,2
1000953,1,20,1,1,1,119,12877.764705882351,5
1002067,1,16,1,0,2,118,8516.305084745763,5
1001896,1,13,2,1,4,118,10332.728813559324,6
1001692,1,20,0,1,4,118,11056.694915254237,3
1005404,1,0,2,1,4,118,9704.86440677966,2
1005980,1,1,2,0,3,118,9073.228813559324,6
1001806,1,4,1,0,1,118,10990.830508474575,1
1004291,1,14,0,0,1,118,11984.347457627118,3
1005561,0,3,2,1,0,118,7031.627118644068,2
1004921,0,15,1,1,3,118,11000.033898305084,2
1005925,0,0,2,1,1,118,8797.525423728814,2
1005085,1,17,2,0,0,118,9812.313559322034,6
1004659,0,14,2,0,0,118,9763.847457627118,2
1004855,1,12,1,0,1,118,7855.822033898305,2
1001109,1,10,2,0,1,118,7567.703389830508,1
1004281,1,13,0,0,4,118,7703.6016949152545,6
1005809,1,7,2,0,4,118,9711.974576271186,2
1002866,1,7,2,0,2,118,9102.457627118643,2
1003403,1,5,2,0,1,118,12254.99152542373,3
1002247,1,2,1,1,2,117,9063.76923076923,4
1000015,1,7,0,0,1,117,8954.940170940172,2
1000981,1,20,1,1,2,117,8215.196581196582,2
1002938,0,0,1,0,1,117,10032.470085470086,2
1002167,0,6,1,1,0,117,7421.076923076923,2
1000466,1,5,0,0,2,117,9588.726495726496,2
1005049,1,12,1,0,0,117,10124.555555555557,2
1001062,1,19,2,0,3,117,10040.205128205129,5
1000273,1,4,1,1,2,117,10601.589743589744,1
1003400,1,14,2,1,4,117,14173.666666666666,2
1002466,1,15,1,0,4,117,9756.299145299145,2
1004984,1,0,0,1,1,116,7745.620689655172,3
1002765,1,7,2,1,1,116,10476.655172413792,5
1003096,0,3,2,1,1,116,10492.353448275862,4
1004801,1,4,2,0,3,116,15937.336206896553,2
1003346,1,7,1,1,3,116,9648.189655172411,3
1004265,1,12,2,0,1,116,10549.75,2
1003069,1,4,2,1,3,116,8721.26724137931,1
1003504,1,7,1,0,1,116,8296.189655172413,1
1003420,0,7,0,0,3,116,10222.405172413792,2
1005001,0,2,1,0,1,116,8592.336206896553,2
1004643,1,0,0,0,0,116,7629.4655172413795,2
1005491,1,7,0,0,1,116,9163.28448275862,1
1001241,1,10,1,0,1,116,10115.922413793103,0
1005938,1,1,2,1,1,115,10524.730434782608,2
1003673,1,2,1,0,1,115,8136.4,2
1000451,1,13,2,1,4,115,10223.582608695651,6
1001339,1,18,2,0,2,115,7767.947826086956,3
1005596,1,12,1,0,1,115,10773.904347826086,3
1005008,1,20,1,1,1,115,12264.2,2
1002348,1,12,2,1,4,115,8742.04347826087,5
1000093,1,17,1,1,1,115,11092.539130434783,2
1002649,1,16,2,0,2,115,7679.382608695652,2
1000654,1,7,2,1,4,115,9790.226086956522,5
1005361,0,16,0,0,3,115,8486.6,5
1003989,1,12,0,1,0,115,9221.730434782608,5
1001845,1,2,1,1,3,115,6978.130434782609,2
1005193,1,12,1,1,2,115,8804.84347826087,3
1000973,0,1,2,1,1,115,7658.139130434783,2
1001261,1,4,2,0,2,115,9724.48695652174,1
1004476,1,1,2,1,0,115,8366.078260869564,4
1002165,1,7,2,1,4,115,12883.0,2
1000229,1,10,2,0,1,115,7914.982608695652,1
1000017,1,1,2,0,0,115,12399.95652173913,5
1002233,0,3,1,1,2,115,6946.547826086957,3
1002750,0,15,1,0,1,115,8587.539130434783,2
1003757,1,7,1,0,1,115,11803.852173913045,2
1005225,1,4,2,1,4,115,9352.060869565215,1
1005806,0,1,1,0,2,115,9320.695652173914,5
1002503,1,17,2,1,3,114,7759.640350877193,3
1003112,1,12,0,0,3,114,8141.850877192983,1
1001722,1,0,2,0,4,114,9726.701754385966,3
1005857,0,2,1,0,2,114,8292.5,4
1003138,1,17,2,1,2,114,8924.140350877193,3
1002122,1,12,2,1,4,114,8993.254385964912,3
1000278,1,18,2,1,4,114,7543.710526315789,4
1003154,0,4,0,0,0,114,9958.754385964912,2
1000788,1,0,2,0,1,114,9905.543859649122,2
1005260,1,7,0,1,1,114,7469.078947368421,3
1000307,1,16,1,1,0,114,11615.815789473683,5
1002559,1,10,2,0,2,113,10582.318584070796,1
1004953,1,12,1,0,4,113,11282.053097345131,3
1005597,0,4,0,0,2,113,6451.619469026548,1
1005355,1,0,1,1,0,113,9875.256637168142,6
1002825,0,20,1,1,1,113,10083.097345132745,2
1002889,1,3,0,1,1,113,8738.053097345133,3
1001183,1,19,1,0,1,113,8592.530973451327,3
1001415,1,14,2,0,1,113,9602.814159292036,4
1003745,0,9,2,0,4,113,7045.070796460177,2
1003732,1,17,1,1,0,113,8350.469026548673,2
1001421,0,10,0,0,1,113,8545.522123893805,0
1000306,1,0,2,0,3,113,10458.061946902655,1
1005340,0,3,2,1,1,113,7966.929203539823,5
1003442,1,12,1,0,3,113,9771.91150442478,1
1003540,1,17,1,1,2,113,11394.66371681416,1
1000425,1,12,1,1,1,112,8753.214285714286,2
1001314,0,4,2,0,0,112,7175.892857142857,1
1001545,1,20,0,0,1,112,8768.80357142857,2
1002685,1,7,2,1,2,112,9755.473214285714,4
1001593,1,16,2,1,1,112,6955.419642857143,2
1004980,1,1,1,0,0,112,8710.044642857143,2
1003390,0,20,2,1,1,112,8912.392857142857,4
1003501,0,7,2,0,1,112,10021.169642857143,3
1002072,0,12,2,0,1,112,10293.419642857143,5
1004522,1,1,2,1,0,112,8394.580357142857,4
1003450,1,5,1,0,3,112,9781.732142857143,2
1001345,0,2,2,1,1,112,7459.491071428572,2
1003242,1,13,2,1,4,112,12883.214285714286,5
1003611,1,2,2,0,4,112,9638.25892857143,2
1002395,1,7,2,0,1,112,9848.11607142857,3
1001396,0,12,0,1,4,112,8734.625,2
1004774,1,14,2,1,4,112,13412.57142857143,4
1000541,0,4,2,0,3,111,8784.018018018018,1
1005061,0,19,2,1,2,111,8149.9009009009,1
1002792,1,4,2,0,1,111,7977.567567567567,1
1005120,1,7,0,0,2,111,10315.990990990991,5
1000927,0,20,2,1,1,111,6766.126126126126,2
1003994,1,7,1,1,2,111,10893.693693693696,5
1000075,0,10,2,0,4,111,9329.585585585586,0
1004596,0,4,1,0,1,111,8309.378378378378,1
1003418,0,3,2,0,4,111,8794.972972972973,1
1001268,1,2,1,1,1,111,10878.666666666666,5
1000035,1,1,2,1,4,111,7399.126126126126,4
1002724,0,2,0,1,3,111,8059.324324324324,4
1000477,1,14,0,0,1,111,13111.711711711712,3
1003436,1,0,2,0,1,110,10215.045454545454,3
1003951,0,4,2,1,3,110,12792.190909090908,1
1004363,1,14,2,1,2,110,11615.59090909091,3
1003837,1,17,2,0,0,110,7787.390909090909,2
1005378,1,18,0,0,1,110,9032.854545454546,3
1002668,0,4,0,1,3,110,7505.545454545455,2
1002140,1,14,2,1,2,110,9579.345454545455,4
1001736,1,8,2,1,2,110,7978.336363636364,6
1004467,0,6,2,1,2,110,6939.309090909091,5
1003474,1,11,2,1,4,110,10601.581818181818,3
1002344,1,12,0,0,1,110,9357.127272727274,2
1004286,1,17,2,0,0,110,8547.145454545454,3
1004377,1,0,2,1,1,110,13294.209090909091,2
1000924,1,17,2,1,1,109,10455.339449541283,5
1004890,0,1,2,0,1,109,7423.587155963302,2
1005286,1,16,1,0,0,109,7779.678899082569,4
1004459,1,1,2,0,4,109,8695.70642201835,2
1002966,0,4,0,0,2,109,10387.844036697248,2
1002215,0,0,1,1,2,109,10402.605504587156,2
1002162,0,10,2,0,2,109,8658.266055045871,0
1005234,0,0,0,1,4,109,8687.550458715596,2
1001716,1,0,1,0,0,109,8040.366972477064,2
1005960,0,0,2,1,1,109,7833.366972477064,4
1003752,0,1,1,0,4,109,8269.37614678899,1
1005098,1,7,2,1,4,109,7757.082568807339,5
1001497,1,5,2,1,1,109,13274.45871559633,5
1002353,0,9,2,1,3,109,7998.715596330275,3
1000677,1,2,1,1,1,109,8954.29357798165,5
1002121,1,13,2,1,0,108,8204.25925925926,6
1004662,0,4,1,1,1,108,6025.851851851852,1
1003720,1,7,2,0,1,108,8906.333333333334,4
1003687,0,1,2,0,4,108,7338.342592592592,5
1003195,1,4,1,0,4,108,10355.787037037036,1
1000858,1,14,1,0,4,108,9763.055555555557,3
1001996,1,0,2,0,3,108,12523.972222222224,3
1005520,1,1,2,1,0,108,10678.666666666666,4
1001407,0,15,0,1,1,108,10075.944444444443,3
1005441,1,7,2,1,0,108,9960.157407407409,5
1003981,0,0,2,1,3,108,8063.861111111111,4
1001220,1,10,0,0,3,108,8526.481481481482,0
1000208,1,17,2,1,1,108,10279.49074074074,3
1001139,1,1,2,0,2,108,10564.731481481482,2
1003882,1,14,2,1,1,108,10045.574074074077,6
1004449,1,12,2,1,4,107,10876.943925233643,2
1004661,1,15,1,1,4,107,11628.485981308411,4
1005121,1,7,2,0,4,107,9209.280373831776,2
1001807,1,17,2,0,3,107,10764.691588785046,1
1003333,1,16,2,0,1,107,9562.485981308411,1
1001099,1,17,2,0,4,107,9383.971962616824,2
1003274,1,20,2,0,4,107,10227.336448598133,2
1003370,1,4,2,0,1,107,8674.822429906542,1
1002119,1,4,1,0,3,107,10318.710280373833,3
1005565,1,17,2,0,2,107,10261.009345794391,1
1002885,0,1,0,0,2,107,8676.420560747663,1
1000005,1,20,0,1,1,106,7745.292452830188,2
1001033,1,5,1,0,1,106,9155.716981132076,2
1005657,1,14,0,0,1,106,10915.792452830188,5
1005949,1,17,1,1,3,106,9062.084905660377,1
1004090,1,6,2,1,1,106,9550.330188679243,6
1002848,1,0,2,1,1,106,9368.38679245283,2
1004810,1,12,1,0,0,106,11324.943396226416,1
1000690,1,12,2,0,3,106,10264.82075471698,2
1004577,1,7,2,1,0,106,6901.933962264151,3
1004130,1,6,1,1,4,106,13383.367924528302,3
1001084,1,19,2,0,0,105,9099.6,0
1005548,0,4,0,0,4,105,7458.152380952381,1
1000462,1,16,2,1,1,105,9087.895238095238,1
1003434,1,4,1,0,1,105,10390.828571428572,1
1003315,1,12,1,1,1,105,11213.780952380952,2
1004343,1,12,2,1,1,105,8693.666666666666,2
1004496,1,2,2,0,4,105,9779.019047619047,4
1001724,1,4,2,0,3,105,10441.857142857143,1
1001155,1,12,2,0,0,105,11299.295238095236,2
1006011,1,15,2,0,3,105,11416.32380952381,3
1002595,1,4,1,0,1,105,9469.885714285714,1
1000295,1,0,2,0,4,105,11431.742857142855,1
1000481,1,7,2,0,2,104,9327.807692307691,4
1005422,1,7,0,1,2,104,7300.6442307692305,5
1004901,1,7,2,0,1,104,11421.307692307691,2
1002876,1,17,2,1,1,104,12595.60576923077,2
1005019,1,7,0,0,4,104,8748.913461538461,2
1001948,1,10,1,0,3,104,10725.567307692309,0
1005861,0,1,1,1,1,104,9651.41346153846,5
1001495,1,0,2,0,1,104,6607.461538461538,1
1004934,0,0,0,0,2,104,6969.403846153846,2
1000667,1,18,2,1,2,104,7885.048076923077,2
1004329,0,14,1,1,0,104,9483.846153846154,2
1005574,1,0,1,0,4,104,8920.875,2
1003229,0,1,1,0,3,104,8497.10576923077,6
1002338,1,17,2,1,4,104,11363.875,4
1001199,1,13,2,1,4,104,9148.89423076923,5
1003361,1,4,1,0,0,104,12330.33653846154,2
1002255,0,6,1,1,1,104,8218.961538461539,3
1005862,0,9,2,1,0,103,14527.446601941749,2
1001598,1,13,2,0,0,103,10320.174757281551,3
1001601,1,12,2,0,2,103,13003.398058252427,2
1002605,1,7,2,1,0,103,10818.85436893204,3
1001543,1,11,2,0,2,103,10051.83495145631,2
1005056,1,1,2,1,1,103,10896.611650485436,4
1002022,1,7,2,0,1,103,11004.495145631068,2
1005021,1,6,1,1,2,103,9413.83495145631,5
1003484,1,4,2,0,1,103,7197.1067961165045,1
1004179,0,20,2,1,3,103,10450.368932038837,3
1005942,1,1,2,0,4,103,9820.388349514564,4
1005158,0,4,2,0,4,103,8512.097087378641,1
1004922,1,17,2,0,1,103,8840.038834951456,1
1003615,1,17,2,0,2,103,9277.485436893205,2
1005995,0,1,2,1,2,103,9854.281553398056,3
1001695,1,1,2,1,1,102,11741.196078431372,2
1004483,0,6,1,0,4,102,7464.401960784314,2
1002745,0,1,2,0,1,102,9775.313725490196,3
1000134,1,0,2,1,3,102,8604.21568627451,2
1003304,0,5,1,1,1,102,9219.558823529413,4
1003014,1,7,1,1,4,102,8295.088235294117,3
1004779,1,3,2,1,2,102,9635.598039215687,4
1002097,1,5,2,0,0,102,9101.35294117647,1
1004734,1,1,1,1,1,102,11369.754901960783,5
1004621,1,4,2,1,2,102,10681.79411764706,2
1004973,0,2,2,1,1,102,8379.676470588236,6
1000945,1,7,2,0,3,102,8986.637254901962,4
1001135,1,13,2,1,1,102,12242.401960784313,5
1005718,0,14,2,1,4,102,8910.264705882353,3
1004977,1,4,1,0,2,102,8635.862745098038,2
1004433,1,0,1,1,1,101,10865.584158415842,2
1000583,0,0,0,0,4,101,9850.029702970298,2
1005626,1,16,1,0,3,101,13031.70297029703,6
1000754,1,7,2,0,3,101,10785.425742574258,3
1000897,1,6,1,0,4,101,9653.366336633664,2
1005420,0,19,1,0,4,101,5581.950495049505,0
1005459,0,10,2,0,0,101,7532.128712871287,0
1003858,0,9,1,1,2,101,9752.059405940594,4
1003806,1,4,0,0,4,101,5696.108910891089,1
1000832,1,2,2,0,4,101,6688.514851485149,1
1002890,1,7,1,1,2,101,13426.722772277228,3
1004050,1,6,1,0,1,101,11036.60396039604,3
1001262,1,4,0,1,0,101,7639.524752475248,2
1003574,0,6,0,1,1,101,9532.871287128712,3
1004907,0,7,1,1,0,101,8074.277227722772,5
1002178,1,14,2,0,4,101,9275.435643564357,4
1001094,0,0,2,0,1,101,8855.217821782178,1
1001216,1,2,0,1,1,101,11699.356435643564,2
1001031,1,16,2,1,2,101,14719.29702970297,3
1003935,1,18,2,0,4,101,9101.821782178218,3
1004194,1,4,2,1,1,101,8343.20792079208,1
1001908,1,13,2,1,3,101,7929.168316831683,6
1002955,1,14,2,0,3,101,8579.722772277228,3
1001321,0,14,2,1,3,101,7724.752475247525,2
1002968,0,0,0,0,2,100,9682.17,1
1005086,1,1,2,1,0,100,9991.44,2
1005432,1,13,2,1,3,100,9148.76,6
1005776,1,12,1,1,3,100,11312.48,1
1001490,1,7,1,1,4,100,14312.5,5
1003290,1,14,0,0,1,100,7000.03,2
1002455,1,7,0,0,1,100,6818.44,3
1001606,0,3,0,0,4,100,11793.09,3
1002458,1,7,2,1,3,100,10055.16,2
1004351,1,12,2,0,2,100,14027.26,2
1000230,1,1,2,0,1,100,10715.26,4
1000873,1,6,2,1,3,100,9414.38,6
1000648,0,12,1,1,1,100,9086.93,2
1005327,1,7,0,0,1,100,10688.51,2
1000034,0,0,0,0,0,100,8079.83,1
1000127,0,3,2,1,1,100,11712.61,4
1001162,0,0,1,0,4,100,8958.07,3
1000337,1,19,2,0,0,100,10982.32,1
1005535,1,15,1,1,1,100,9595.3,2
1003635,1,1,2,0,1,99,10771.0,5
1003958,1,7,2,0,1,99,8996.151515151516,4
1003625,1,10,1,0,1,99,9164.868686868687,1
1002438,1,1,0,0,2,99,9174.212121212122,3
1002175,1,4,2,0,2,99,11453.060606060606,2
1004452,0,7,1,1,2,99,8702.161616161617,2
1001074,1,17,0,1,4,99,8207.515151515152,4
1004814,1,14,1,0,1,99,9498.212121212122,1
1005538,1,12,1,1,2,99,8863.10101010101,4
1003599,1,16,2,0,3,99,11698.272727272728,2
1003193,1,0,2,1,4,99,9958.131313131313,2
1000590,0,6,2,0,1,99,9808.424242424242,3
1001561,0,4,2,0,2,99,8111.313131313132,1
1005457,1,12,0,1,1,99,10202.141414141412,1
1003093,0,20,2,1,2,98,8053.469387755102,4
1001683,0,7,2,0,3,98,7877.642857142857,2
1002772,1,17,0,1,3,98,10115.020408163266,3
1004040,1,20,1,1,2,98,9295.908163265309,2
1005593,1,16,0,1,1,98,13376.183673469388,5
1005679,1,2,2,1,4,98,16254.561224489797,3
1000987,0,17,2,0,0,98,8781.704081632653,3
1004327,1,17,1,0,1,98,12527.69387755102,3
1003458,1,0,2,0,1,98,8586.57142857143,4
1003020,0,7,1,0,0,98,9556.908163265309,3
1001824,0,4,2,0,2,98,8490.265306122448,1
1001413,1,3,1,1,1,98,10369.030612244898,1
1004854,0,13,2,1,4,98,8524.173469387755,5
1003630,1,4,1,0,2,97,10137.19587628866,1
1003266,0,4,0,0,0,97,10327.39175257732,2
1003822,1,20,2,0,1,97,9957.680412371134,4
1003538,1,0,2,1,2,97,9163.80412371134,3
1003761,1,17,2,1,2,97,13288.350515463915,2
1000952,1,16,2,1,0,97,8750.917525773197,6
1001901,1,7,2,1,3,97,11547.835051546392,5
1005337,0,3,2,1,3,97,11056.659793814431,3
1005911,0,17,2,1,4,97,11661.649484536085,2
1004438,1,0,2,0,2,97,7913.81443298969,5
1001894,0,7,1,1,0,97,9261.453608247422,3
1005963,1,15,0,0,0,97,11080.288659793814,2
1002985,1,4,0,1,2,97,10674.855670103092,1
1002779,1,7,1,0,1,97,9460.113402061856,3
1004939,1,7,2,1,0,97,8664.61855670103,2
1005775,1,11,0,0,4,97,9710.927835051549,2
1003930,1,3,2,1,0,96,10836.375,6
1003123,1,2,1,0,3,96,11094.875,2
1000767,1,12,2,0,1,96,10371.604166666666,2
1000335,1,18,2,1,0,96,8082.5,3
1001331,1,0,2,1,4,96,8167.041666666667,4
1000830,1,7,0,0,3,96,9508.479166666666,3
1000910,0,0,1,1,1,96,9003.25,5
1001442,1,2,0,0,3,96,9052.270833333334,1
1003536,1,4,2,0,0,96,10665.75,1
1003428,1,1,2,1,4,96,8858.989583333334,4
1005278,0,7,1,0,1,96,10290.229166666666,2
1000939,0,20,2,0,2,96,9375.0625,2
1004526,1,20,1,1,2,96,9312.291666666666,2
1000396,1,1,2,0,1,96,7182.479166666667,2
1003827,1,2,2,1,1,96,10326.53125,5
1002127,1,4,2,1,0,96,6996.552083333333,1
1004084,1,13,2,0,0,96,9920.78125,6
1001797,1,7,2,0,2,96,10430.15625,3
1004006,1,7,2,0,3,96,11306.96875,0
1004414,1,4,2,0,2,96,7181.8125,2
1003157,1,12,2,0,2,96,10162.0625,2
1002978,1,20,2,0,1,95,8349.484210526316,3
1000147,1,4,1,0,4,95,11525.126315789474,1
1001938,0,2,2,1,1,95,10662.757894736842,2
1001271,0,6,2,1,3,95,9993.873684210526,4
1000838,1,17,2,0,0,95,11185.189473684211,5
1005971,1,7,2,0,1,95,8503.978947368421,3
1001357,1,0,2,1,1,95,5052.873684210526,4
1003894,1,16,0,1,2,95,9925.263157894737,3
1003922,1,4,1,0,1,95,7383.273684210526,1
1002575,1,7,2,0,4,95,12851.231578947369,3
1001551,1,11,1,1,1,95,9742.136842105265,2
1000498,1,17,0,0,1,95,8409.926315789473,3
1000818,1,4,2,0,2,95,10083.01052631579,1
1000728,1,6,2,0,4,95,7662.6736842105265,2
1004845,0,1,1,0,3,95,8542.042105263157,2
1002451,1,12,2,1,1,95,8346.936842105262,4
1004685,1,1,1,1,2,95,7616.526315789473,3
1002179,0,0,2,1,1,95,8244.168421052631,2
1003594,1,0,1,0,0,95,10212.336842105264,0
1005251,0,17,0,1,1,95,8519.957894736843,2
1000664,1,18,2,1,2,95,9898.642105263158,3
1000575,1,12,1,1,0,95,11335.505263157896,2
1001571,1,20,1,1,1,95,10436.642105263158,2
1001873,1,7,1,0,2,95,9983.2,3
1001311,1,10,2,0,1,95,10890.273684210526,1
1001437,1,3,2,0,4,95,11362.631578947368,5
1005998,1,4,1,0,4,95,7398.957894736842,1
1001982,1,10,2,0,4,94,9319.872340425532,0
1004615,1,17,2,1,1,94,10299.117021276596,2
1002498,1,18,2,1,1,94,8074.255319148936,6
1001267,1,15,2,0,1,94,9667.553191489362,2
1000656,0,16,2,1,3,94,9284.531914893618,4
1001978,1,10,2,0,4,94,9347.3085106383,0
1000620,1,0,0,0,3,94,7990.36170212766,1
1002555,1,7,2,0,2,94,9162.074468085106,6
1004454,1,20,2,0,1,94,8525.936170212766,2
1002814,1,7,1,0,1,94,11055.91489361702,3
1001323,0,2,2,0,1,94,8014.63829787234,3
1004868,1,17,2,1,1,94,10153.521276595744,3
1001655,1,4,2,1,2,94,10212.574468085106,1
1000778,1,17,2,0,4,94,12923.521276595744,1
1003908,1,0,1,0,2,94,8448.755319148937,2
1000214,1,20,2,0,1,94,7999.734042553191,1
1003902,1,5,2,0,2,94,18577.89361702128,2
1004738,1,1,2,0,1,94,8670.436170212766,6
1004916,1,20,2,0,4,93,4514.666666666667,1
1001805,1,4,2,0,0,93,11073.225806451614,1
1001544,1,12,1,0,2,93,9650.623655913978,2
1003192,1,4,2,1,1,93,11878.36559139785,1
1002309,0,0,2,1,2,93,7873.408602150537,4
1003253,0,4,1,0,3,93,7836.193548387097,3
1003377,1,17,2,0,1,93,13937.032258064515,2
1000133,0,0,2,1,1,93,8622.193548387097,2
1003903,1,0,2,0,1,93,8948.322580645161,2
1003281,1,17,2,0,3,93,12999.913978494624,2
1002221,1,17,1,1,0,93,9935.462365591398,6
1004491,1,4,2,0,3,93,12204.20430107527,1
1000305,0,0,1,1,3,93,5487.440860215053,1
1002486,1,12,0,0,1,93,8484.247311827958,1
1002751,0,16,2,1,3,93,7441.344086021505,2
1001132,1,12,0,1,1,93,14240.494623655914,1
1001133,1,2,2,0,0,93,10997.956989247312,1
1005403,1,10,1,0,1,93,10027.89247311828,0
1002035,0,0,2,0,1,93,8924.430107526881,1
1003095,0,3,1,1,1,93,8610.548387096775,2
1004498,1,7,2,1,1,93,9007.387096774191,5
1000729,1,12,2,0,0,92,12652.565217391304,3
1004093,1,4,2,0,2,92,9813.684782608696,2
1005607,1,4,2,0,2,92,7580.847826086957,1
1005680,1,20,0,1,4,92,10761.945652173914,5
1000732,1,7,1,0,4,92,9260.304347826086,2
1002659,1,14,1,1,4,92,9799.630434782608,3
1005924,1,0,1,1,0,92,13591.25,3
1005255,1,10,0,0,3,92,11855.858695652174,0
1002177,0,20,2,1,3,92,8605.0,3
1002316,1,0,1,0,0,92,9877.391304347826,3
1002744,1,17,2,1,1,92,3421.521739130435,1
1000718,1,2,2,0,2,92,10124.434782608696,1
1002374,1,14,1,0,2,92,12752.608695652174,2
1002832,1,17,1,0,4,92,9229.402173913044,2
1001057,1,17,1,1,1,92,10259.978260869566,4
1005676,1,20,2,0,0,92,6935.532608695652,2
1000985,1,4,2,0,0,92,13121.08695652174,2
1000456,1,0,0,0,0,92,10060.119565217392,3
1004223,0,17,0,0,2,92,8551.032608695652,3
1001648,1,14,1,1,3,92,7949.173913043478,5
1005335,1,14,1,1,1,91,9354.692307692309,2
1005324,1,7,2,1,0,91,11496.835164835164,2
1001796,1,11,2,1,2,91,8596.23076923077,5
1004961,1,7,2,1,1,91,9628.065934065937,2
1004809,0,4,2,1,1,91,8734.912087912087,5
1003457,1,20,2,0,1,91,9004.373626373626,2
1005573,0,1,1,1,1,91,8617.494505494506,3
1000517,0,14,0,0,1,91,8279.153846153846,2
1001779,1,1,2,0,4,91,8967.670329670329,1
1005893,1,7,0,0,0,91,5979.2307692307695,2
1004681,0,15,2,0,2,91,9445.527472527472,3
1004610,0,4,1,0,1,91,9323.065934065937,2
1004114,1,14,1,0,1,91,10703.417582417582,3
1004806,1,17,2,0,2,91,11811.923076923076,2
1002969,1,7,2,1,4,91,9612.241758241758,2
1004032,1,12,1,0,1,91,14375.373626373626,2
1003493,1,17,2,0,1,91,9978.252747252747,2
1003564,1,11,2,0,4,90,9744.733333333334,2
1001866,1,7,0,1,4,90,9565.511111111113,2
1004699,0,0,2,0,4,90,11178.366666666669,1
1004619,0,1,1,1,4,90,7610.411111111111,2
1001636,0,19,2,0,0,90,6358.155555555555,2
1000608,1,4,2,1,3,90,7984.066666666667,1
1005524,0,10,1,0,1,90,6822.277777777777,0
1002625,1,7,2,0,3,90,7379.111111111111,3
1001030,1,7,2,1,2,90,13189.08888888889,2
1002174,1,12,1,1,1,90,7756.166666666667,5
1004826,1,12,2,1,1,90,11365.933333333332,4
1005805,0,0,1,1,1,90,10315.6,2
1000408,1,11,0,0,0,90,11226.577777777778,2
1001427,1,12,2,0,2,90,9085.011111111113,2
1004153,1,17,1,1,3,90,10953.944444444443,5
1002663,0,4,1,0,2,90,9350.944444444443,2
1005625,1,1,2,1,3,90,9211.4,2
1000594,0,13,1,0,3,90,7834.766666666666,6
1005726,1,1,2,0,0,90,11582.155555555555,2
1000260,1,19,2,0,1,90,12605.766666666666,1
1004793,0,6,1,1,2,90,7046.811111111111,2
1003995,1,17,2,1,3,90,11715.4,3
1002176,1,19,1,0,1,90,9796.766666666666,0
1004294,1,10,2,0,0,89,7106.314606741573,0
