Product_ID,Avg_Price,Price_Std,Purchase_Count,Category,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_11,category_12,category_13,category_14,category_15,category_16,category_17,category_18,category_19,category_20
P00010242,-0.41983782909922157,-0.44522249760704935,0.8366370391032266,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00048442,-0.2487519578035691,-0.7320509067029651,0.832049485638472,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00345642,0.8832576964241576,1.4927160854819757,0.832049485638472,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00234842,-0.2925859298068725,-0.5830755296980102,0.832049485638472,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00120242,0.06162326376196353,-0.6234302874186206,0.8274619321737174,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00178142,-0.017118630224616918,-0.6277580715764596,0.8274619321737174,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00189642,-0.11935765541015239,-0.28986376946350295,0.8274619321737174,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00234542,-0.5226702159456973,-0.7143099077245013,0.8274619321737174,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00118142,0.1563387289833277,-0.7589206510956328,0.8228743787089629,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00127542,0.7064209985516737,1.936078774199427,0.8228743787089629,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00252042,-0.6346983985610443,-0.5784557392076769,0.8228743787089629,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00124242,-0.7740047204657113,-0.677443018178719,0.8136992717794538,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00156742,-0.60159063433406,-0.4646716405478854,0.8091117183146992,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00246342,-0.5325913260888615,-0.8227830513347245,0.8045241648499446,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00224142,-0.3340051774219897,-0.6089735170111374,0.79993661138519,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00184042,2.5601338164474092,0.34613944812267056,0.79993661138519,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00238542,-0.6222846810171134,-0.553859240493489,0.79993661138519,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00085442,-1.6965670776451929,-1.91922157668788,0.7953490579204354,12,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
P00250342,1.7689750353198594,1.4172567682484356,0.7953490579204354,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P00330342,-0.5768374452172549,-0.3264431096308511,0.7953490579204354,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00163442,1.6776336188024423,1.517378140352791,0.7861739509909264,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00285642,0.8106419573689176,1.1221549970678244,0.7815863975261718,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00210942,-0.16896259136320205,-0.8392225091842311,0.7815863975261718,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00233442,1.4166787253676496,1.0955255486651272,0.7815863975261718,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00210342,0.41422969829752027,0.12704529427857011,0.7815863975261718,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00344242,0.12717728338631307,-0.7065417677929594,0.7815863975261718,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00081142,1.9805791467918172,1.2729583192134197,0.7769988440614172,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00080042,-0.6084205580485457,-0.7128705270991126,0.7724112905966626,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00118042,-0.10546345590675926,-0.41864664106040567,0.767823737131908,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00230842,0.06300255396956722,-0.6632831640758293,0.7632361836671535,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00339842,1.2225821355698263,1.2347201805004309,0.7586486302023989,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00170642,-0.4005961257601357,-0.6707094643038355,0.7586486302023989,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00307342,-0.285157018652233,-0.546867369103629,0.7586486302023989,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00217942,-0.41411663783464037,-0.5912476687323148,0.7494735232728897,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00143642,0.23264885312602812,1.6784641897402475,0.7494735232728897,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00049642,-0.1463707523624038,-0.18965554798193276,0.7494735232728897,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00019342,1.347953882824246,1.387354051442372,0.7448859698081352,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00002442,-0.41424137969071095,-0.23573331293630492,0.7448859698081352,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00174242,2.043318133231742,1.9855939729445968,0.7402984163433807,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P0096542,0.5152603634534422,0.09911594786312998,0.7402984163433807,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00288542,-0.09612421407931727,-0.49251835910180264,0.7402984163433807,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00307642,-0.5100244191268166,-0.6898722934405532,0.7357108628786261,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00282442,-0.22038625462908742,-0.825913999687448,0.7357108628786261,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00045842,-0.42009817275042055,-0.5574702361122693,0.7357108628786261,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00120142,-0.25315559642279056,-0.6074185978299459,0.7311233094138715,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00313242,-0.04338951511084596,-0.5592067010632213,0.7311233094138715,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00349942,1.4399317386445665,1.3893107431332685,0.7265357559491169,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00347642,0.9237040691035334,1.7065519985097781,0.7219482024843623,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00241542,0.6822801433101692,1.2238150679866586,0.7173606490196077,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00354342,-0.6754542333389457,-0.2736119255538789,0.7173606490196077,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00111442,0.16754148001007718,-0.7153057084697235,0.7127730955548532,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00063342,1.1876739098676579,1.1951593160738323,0.7081855420900987,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00246142,1.8259270696479402,0.8867758085955741,0.7081855420900987,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00190742,0.5045269557509066,0.018016301371675758,0.7035979886253441,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00364842,-0.43953543789460015,-0.7184521392235931,0.7035979886253441,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00178042,-0.1646945074448772,-0.3332322624207935,0.6990104351605895,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00109842,-0.18904740125297956,-0.47552207781172856,0.6990104351605895,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00248342,-0.029313208425297953,-0.4754786529334065,0.6944228816958349,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00014642,-0.21538747085789378,-0.5504214074982535,0.6944228816958349,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00305042,-1.0099041720164643,-0.6198340962705784,0.6898353282310804,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00228642,-0.6581466289235482,-0.4147873472760462,0.6898353282310804,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00116542,-0.16843985127568448,-0.7445710405848581,0.6898353282310804,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00251842,0.825146145970832,1.6269342293690672,0.6852477747663258,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00220242,0.46397722670611147,0.27616972413639196,0.6852477747663258,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00351042,-0.693424484220565,-0.3119988554255029,0.6852477747663258,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00324742,1.0819095391238516,0.5335233843481452,0.6806602213015712,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00019142,-0.976860795782254,-0.8125778604749389,0.6806602213015712,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00078142,-0.27655391973333293,-0.5403471758875102,0.6806602213015712,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00192942,-0.34168507336957943,-0.5814628354764022,0.6806602213015712,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00049542,-0.04795945797140279,-0.5063770638904546,0.6760726678368166,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00016842,0.327997811679908,1.479327699984497,0.6760726678368166,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00188742,0.05249262288088108,-0.5223550282432649,0.6760726678368166,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00234742,-0.3928449703853594,-0.2434495539647106,0.671485114372062,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00124842,-0.6721990716257583,-0.8128136545907441,0.671485114372062,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00190542,0.4800403086816498,0.18284738453027471,0.671485114372062,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00065242,0.19877182521051168,0.9120873651569941,0.6668975609073075,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P0095842,0.5965503986107288,0.14309900257095953,0.6668975609073075,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00126042,-0.08708950844233862,-0.5040184749857665,0.662310007442553,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00195342,0.7165483518210966,0.8314992412866062,0.6577224539777984,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P0095542,1.0674165559679136,0.3289825300114637,0.6577224539777984,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00289842,0.6480789867733514,1.7720640055806083,0.6531349005130438,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00283142,-1.8847597944486023,-2.0434542478378197,0.6531349005130438,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P00083842,-0.10362314085906117,-0.8702659960212952,0.6485473470482892,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00119342,3.2592651859768003,1.0978526220944598,0.6439597935835346,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P00145642,1.0751323394169865,1.651483122928167,0.6439597935835346,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00284642,-0.3350511450327092,-0.8411820659839397,0.6393722401187801,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00178842,0.9638604618675215,0.9472954172784838,0.6347846866540255,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00128042,1.4038439565225642,1.2973938041090876,0.6347846866540255,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00136742,1.2341037935629446,1.6032146458409233,0.6347846866540255,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00145742,1.3487414804245887,1.6677762369049147,0.630197133189271,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00102442,-0.04873316361275231,-0.3510469704013799,0.630197133189271,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00183942,0.547359995307127,0.30525468260625777,0.630197133189271,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00276642,-0.5080661035908086,-0.0781403456524644,0.630197133189271,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00010942,1.4085402848098936,1.235995146067966,0.630197133189271,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00045342,0.7757964306947933,1.7412493726375242,0.6256095797245164,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00018042,1.1355441338576109,1.7696101424398385,0.6210220262597618,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P00251342,-0.7251035265291988,-0.6762947065509805,0.6164344727950072,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00177942,-0.4370707650052313,-0.43454380186627084,0.6118469193302527,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00186642,0.9258178633139126,0.6469541184810347,0.6072593658654981,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00258842,-0.7072515743118727,-0.5119396704048497,0.6072593658654981,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00120542,-0.008347521674502967,-0.3561687180269484,0.6026718124007435,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00288342,-0.10108528493867351,-0.5253847831460267,0.6026718124007435,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00214142,-0.10084629725506494,-0.44400571326897487,0.5980842589359889,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00117042,1.7819531501235093,1.825883692865261,0.5980842589359889,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P0096842,0.5494667748070647,0.09368836648143346,0.5980842589359889,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00307542,1.2628257433415158,1.6245881632736183,0.5934967054712343,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00054042,-1.28438925278544,-1.4756189935391324,0.5889091520064799,18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
P00161542,0.23575375498202297,0.8385164258264702,0.5843215985417253,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00350442,0.833275113550157,0.9727283440593445,0.5843215985417253,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00337542,-0.590491792978978,-0.8372856056583371,0.5843215985417253,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00015542,0.2623862659326433,1.4350731939191816,0.5843215985417253,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00173242,-0.6997937901977951,-0.6368641305078168,0.5843215985417253,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00259142,-0.30925427650063425,-0.6489932698310625,0.5797340450769707,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00053942,1.2354833500087858,1.3002225225615962,0.5751464916122161,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00006142,-0.15775437750799035,-0.34645891245642657,0.5751464916122161,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00302942,-0.16438931035402457,-0.4108600610719066,0.5705589381474615,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00219242,-1.4691121192214334,-1.4155235171072207,0.565971384682707,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00122542,-0.6315370831291435,-0.8646497084166782,0.5613838312179524,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00205642,-0.49341542911309066,-0.7830573130328842,0.5613838312179524,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00271042,2.234735486974159,0.7972838456427093,0.5567962777531978,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00112342,-1.8550071989690953,-2.0737334389015722,0.5567962777531978,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P00263542,1.8343941142926414,1.0943626818629053,0.5522087242884433,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P00329242,-0.4720972565166204,-0.6339344632212631,0.5522087242884433,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00115742,2.4130723889591508,1.0453201296021934,0.5522087242884433,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00064042,0.38918377449371555,0.15260209392017451,0.5522087242884433,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00136542,-0.4918135914168343,-0.6067421541829225,0.5476211708236887,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00349442,2.1531493534685904,0.6916770440142289,0.5476211708236887,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00116242,0.023057753693781952,-0.5521484186271721,0.5430336173589341,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00180342,-0.5987079555113705,-0.6280916391786892,0.5384460638941796,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00296242,-0.08365823949364395,-0.4243801988304451,0.5384460638941796,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00244142,0.29040352773623884,1.3510429469705898,0.5384460638941796,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00145942,1.5473599851714355,1.1461918060365672,0.5292709569646704,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00294242,-1.5052159836190984,-1.521900898095619,0.5292709569646704,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00078742,-0.27475394816107945,-0.734337534797066,0.5246834034999158,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00344442,-0.4321734790061366,-0.751240719049962,0.5246834034999158,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00298442,1.8557220502875296,1.0833208411595276,0.5246834034999158,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P00058342,0.5463469656462143,0.14220139375739357,0.5200958500351612,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00240042,-0.6277332405413363,-0.6969811805453566,0.5200958500351612,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00288042,0.05783144902480449,-0.4755436677470878,0.5200958500351612,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00103342,0.12673500784324027,-0.6495248244110098,0.5200958500351612,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00280842,1.475942414286154,1.2071213763162836,0.5155082965704068,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00274442,1.9923431809456489,0.8613230378178534,0.5155082965704068,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00042242,-0.8635941030462841,-0.5217077086026565,0.5155082965704068,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P0097842,-0.4785686981160711,-0.6411149510375006,0.5109207431056522,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00146042,0.5014148530850598,1.726932181779709,0.5109207431056522,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00004542,-0.47332689909930553,-0.6333519505986479,0.5109207431056522,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00309242,-0.26988992714511,-0.769321616510924,0.5063331896408976,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00313142,0.037218724022517476,-0.7775304278710086,0.5063331896408976,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00320742,0.6468708482944452,1.5771905380807314,0.5063331896408976,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00188542,-0.3988224191096201,-0.7443427402078675,0.5063331896408976,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00171542,0.4297493419599077,0.6928723361091805,0.501745636176143,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00005742,0.07114976114365472,-0.6543694084089874,0.501745636176143,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00330242,-0.6443962731692104,-0.7642122477717804,0.501745636176143,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00047242,0.5052551524430592,1.57089829495093,0.49715808271138845,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00034142,-0.3090923681440985,-0.5958515229739034,0.49715808271138845,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00172842,0.5767399298623116,0.2174470183786092,0.49715808271138845,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00295342,1.1102448075925386,0.7658099477465073,0.49715808271138845,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00195442,-0.5388304286675287,-0.6725967288339729,0.49715808271138845,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00177742,-0.0141020241497381,-0.501380488395795,0.49257052924663386,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00176642,2.47295757188606,0.9582097615867887,0.49257052924663386,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00277542,0.3244737448022784,1.240949493421323,0.49257052924663386,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00346042,1.4237412357186634,1.2672220816401547,0.48339542231712473,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00033342,-0.38954658891274546,-0.5641843035450496,0.48339542231712473,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00086242,3.4700238228126854,1.0255449727174797,0.48339542231712473,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P00223142,-0.39411903741351634,-0.5339515781873464,0.47880786885237014,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00304142,-0.640048544162881,-0.5761337718933446,0.47880786885237014,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00222942,0.6857219320580269,1.1949289861125754,0.47422031538761555,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00054942,-0.3646632364810839,-0.5199905920053399,0.469632761922861,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00065042,-0.3458141137663509,-0.45010770965179164,0.469632761922861,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00200642,3.26448797297796,1.0242585848327426,0.46504520845810643,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P00195742,0.6017945263709136,0.05929718640512104,0.46504520845810643,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00079742,0.5709428064381484,1.8055678014172492,0.46504520845810643,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00222842,-0.2998784398232835,-0.5510294205988554,0.46504520845810643,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00251542,-1.1126413797906427,-0.7021679087525041,0.46504520845810643,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00265742,-0.2693370005465926,-0.6793552628247571,0.46045765499335184,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00194642,0.7551739782063821,1.344316024852907,0.46045765499335184,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00015842,1.4215901547371965,1.2719137509095588,0.4558701015285973,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00320442,2.568337730714528,0.7329712764264633,0.4558701015285973,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00016742,0.5829134383892085,1.7817234548029297,0.4512825480638427,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00223642,-0.9767847010814312,-0.7147999133009605,0.4512825480638427,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00287242,-0.46008765181668254,-0.7482164064128609,0.4512825480638427,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00330442,-0.3448969377535846,-0.7914364864818807,0.4512825480638427,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00339542,1.5403073769622704,0.7217630345980397,0.4421074411343336,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00276342,-0.20107311442062123,-0.7429590228225883,0.4421074411343336,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00150142,-0.10807653909913745,-0.29521238458877,0.4421074411343336,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
